"Data Source","World Development Indicators",

"Last Updated Date","2019-10-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Costa Rica","CRI","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Caribbean small states","CSS","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","1.68199666893964","2.98245005943888","11.9721189051665","11.0187439699188","11.3422015624003","8.86468153885999","9.95296327641755","20.6122738873069","14.8396529593174","12.8505883949679","5.48163600925549","6.30746984236935","6.85397718467234","6.88622244539637","3.24670373755993","4.49339254303679","3.1832086880423","4.52896691282731","5.62498135494562","3.25846112562184","3.27144269932124","2.88021320329531","2.4578307857279","2.44054139520591","2.95033937197028","2.09631516507305","1.01290110284752","1.74059639004552","2.95615336012251","1.95109942931594","2.1050321056066","2.52579371977757","2.84731639092036","4.40493082529324","4.70462727231021","3.80334398139594","4.41076290751967","2.47595632745208","3.04432258637127","4.11720126594075","3.48446557734293","3.23573364680478","2.83740055218708","1.11416591299395","0.769482106865692","1.2715447660147","",
"Cuba","CUB","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.00689556658202909","0.0174346986565225","0.0227342733647532","0.0374473972460563","0.203208185308075","0.198631620448312","0.203313194738448","0.16676437039555","0.145766377724263","0.336902723559114","0.234039091123443","0.310966495314957","0.235603647203041","0.349520433506623","0.390666850177021","0.446665674082937","0.198889377060921","0.304190923823907","0.173663066053246","0.261289379676155","0.325064690405633","0.213143599511848","0.298044662366341","0.335138350996106","0.298067566840679","0.328735601310555","0.612793606288062","0.523988138254585","0.276193266433427","0.535012368868483","0.997454608914251","0.849723221345027","0.810014017070346","1.04372225912112","1.38093705713812","1.6734144086399","1.58004778666993","1.45992271054532","1.94076813851955","0.938297437579035","1.33900891421526","1.9313329316428","1.76907442651569","1.58139091963813","1.34438135979119","0.442506882197842","0.226760074919176","0.268737761253663","",
"Curacao","CUW","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","",
"Cyprus","CYP","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Czech Republic","CZE","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0128155528231673","0.0112770698571641","0.0123001148140282","0.013767905380187","0.0123949907903901","0.0125396229639586","0.0162490984279011","0.0148340477262734","0.00380206812790041","0.0144032896975772","0.0332375047774507","0.0233747714518068","0.0295784255783943","0.0344918496165737","0.0378810610664432","0.0494208534631675","0.0441337636012433","0.0366131862400458","0.0405520166264128","0.0225438208067259","0.0255707602636558","0.0331784113781746","0.0333805776441877","0.0295789800760854","0.0260571765984234","0.0104097856726455","0.00727320129798815","0.00934287670303137","",
"Germany","DEU","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.00268537977127418","0.00355497612693761","0.00440485341268796","0.00801492404006473","0.0535694901445987","0.0418455337659094","0.0422936932709526","0.0386965655988491","0.0299676936598521","0.0582917812263657","0.0666978472876184","0.0587664555272265","0.0318376037582149","0.0457521157334767","0.0503001219143961","0.0521643516288205","0.0147409228141046","0.0182532534598711","0.0132648197953998","0.0207400456801554","0.0215041433085829","0.00887870098842516","0.00802513032268029","0.00745663385876309","0.0061219386173056","0.00580003787643557","0.0082321819536266","0.00710281473919041","0.00184985512957617","0.006372583081072","0.0190106152026219","0.0144986137999818","0.0154237590389843","0.0159363012490376","0.0180905201204029","0.0260611389914978","0.0291096867305232","0.0274836425624859","0.0318903739875176","0.0169309664593034","0.0218613177385662","0.0320316063272501","0.0325569434435146","0.0282177835834412","0.0225597244505461","0.0108616046338163","0.00816330259969432","0.0111101742473988","",
"Djibouti","DJI","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Dominica","DMA","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Denmark","DNK","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0.000719860769410265","0.00202555898398886","0.00993505590866049","0.0141116124296414","0.0170140700723375","0.0423919358814052","0.0299248788940654","0.0632770838975619","0.0551424759955811","0.126374630170456","0.159950857331549","0.300979010440144","0.350475199880852","0.433917396582023","0.156649428980907","0.265327363602213","0.191549070337838","0.371170223698219","0.449313963404396","0.245965100421802","0.264943993408862","0.292493023973063","0.270391212997909","0.255644018812094","0.394183851017979","0.368864906612425","0.094091318410873","0.466902177591243","1.29192375152618","0.901887879231754","0.937882244537623","0.904442985414764","1.13335214086146","1.51540979928738","1.5406646914747","1.35656888193304","1.59916236562408","0.841911691271476","1.13597105778431","1.46039859278988","1.35947752640533","1.01420822373236","0.847663670759361","0.388740851561998","0.271958052577161","0.383322200222548","",
"Dominican Republic","DOM","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Algeria","DZA","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","8.27353780995324","8.06307458141468","9.97707893623066","11.6369846796669","28.7483368585868","23.2759111959039","24.4993419548516","23.9082096767382","20.6632453228201","37.6880419666502","30.9833867664308","23.691592927516","18.2741266840096","16.8350683304024","15.8322032091039","14.4616402098809","6.81803762411512","8.98772143638755","8.20482283858503","12.9334303401694","16.5069496047154","13.4842293729822","13.8423951590956","12.1973153233617","12.9107139222451","14.3299933245524","16.8150754914458","15.1724881426969","9.23068663109146","13.3546832723476","20.6254890016255","17.5780615527031","18.4065200264346","20.2334378970791","22.2345161089921","29.0923265071247","30.6743453295369","28.6869326571967","30.4903828890914","20.6446690608882","23.4095151616686","27.3097045242853","26.172013231773","23.8161858141584","20.4727927311244","12.8479228026555","10.0461045020138","12.3136966845008","",
"East Asia & Pacific (excluding high income)","EAP","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.0453891537151972","0.142830132748067","0.340701325186179","0.70146657169396","3.9869969897346","4.1049544135221","5.07488759069257","5.38959248280018","5.78336433206837","12.2733962260041","11.9251697081179","9.09721067914164","5.44548509251952","6.3212189451872","6.21385831222471","5.55780300420953","2.73244730443598","4.13051528131678","2.90241815546963","3.9961962976723","5.12616348658401","2.8002586558898","2.79960736980966","2.54770736183484","1.91714930678981","1.72777789850087","1.95804094121279","1.68078733316263","0.93586529841229","1.39817300333963","2.56092483836626","1.71689028900434","1.61250107301288","1.65636374185378","2.1293808332925","2.7802678452804","2.73715112364913","2.29803929369172","2.56496076383126","1.21412879466209","1.53105683891862","1.8637772842153","1.63736164718509","1.36345954915815","1.118327892994","0.429881774790954","0.334515227548138","0.433848868781882","",
"Early-demographic dividend","EAR","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","2.31947731880515","2.45533900621445","3.02596982409619","4.18555278369426","13.5659988386905","10.9848617403809","12.5586644446267","12.1214039153714","10.7500590156323","20.234519911662","17.8564446644634","13.8823778607629","9.52874389253325","9.6221228105619","9.13810759124758","7.91200235041089","4.08714446817892","5.76897835292064","4.56584790220353","6.78639627942162","9.34832590836847","5.31314219892586","5.15352901555267","5.17751010808916","4.58099628177825","4.97684532009435","5.99882154903954","5.06594668602764","3.01182106066184","4.28047159232346","7.08579594236575","5.54551397329167","5.70266530362692","6.4192376777208","7.72461626575999","9.87258051071016","10.0749114119519","8.75676307954144","10.5646252164614","5.71981508298869","6.53031115222887","8.57204728233788","8.34895461974632","7.51757496590064","6.39105126246111","2.98934254217288","2.40924312519302","3.07537163650802","",
"East Asia & Pacific","EAS","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.0165736368417584","0.0534446097529885","0.115454046135934","0.227027746830143","1.2251952124494","1.28390735489389","1.44219803202374","1.47391577509817","1.20038377344489","2.57416501005005","2.75559671905089","2.02638189302967","1.29915248480464","1.49457859473836","1.50898973373161","1.44313095320694","0.533439332697146","0.67941402095302","0.437079926678616","0.617713210590633","0.824410326395427","0.429341529761518","0.439924063971694","0.390640221395189","0.317565551037785","0.310549054698317","0.419355179849692","0.391818096081018","0.220830836850597","0.324959162572214","0.623427791572216","0.47309302848331","0.48096176467472","0.49956604665985","0.653742090527495","0.930332064645406","1.04263112913665","0.993289339237519","1.20889804879919","0.602130760009661","0.788020645087618","1.00300764118908","0.914157518615003","0.81900981461867","0.702836299127788","0.281011593651516","0.214834249309935","0.284004462664132","",
"Europe & Central Asia (excluding high income)","ECA","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0.0248466382602116","0.030287184482805","0.0646836422249956","0.353331330183675","0.244340009296881","0.198789267160752","0.187879084937626","0.181056382539241","0.336785343868011","0.378554909806181","0.287893393426841","0.169843886100554","0.254782410769248","0.56278778753281","0.54692777268991","0.207820858901484","0.989603537415068","3.36963559428017","5.40988737050732","6.35037342039934","2.85981407070127","2.91708013558409","2.56622623834037","2.48125166488003","2.62853387296602","3.57817127394221","2.71658646404589","0.729896260197761","3.06963253734196","6.70247844830367","5.35105408779795","5.42786962125154","5.60097353689701","6.25312226360254","7.39590686192724","7.49840538644722","6.57570929386809","7.52969947126152","5.19416375864342","6.40969444751333","7.90663391030849","7.26024549044295","6.26464793250121","6.05614967397934","3.36297832428056","2.83692207144488","3.91332730865388","",
"Europe & Central Asia","ECS","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.00171054092638807","0.00228374735051231","0.00303858216483485","0.00611235346162253","0.0442422842028146","0.0498226009062562","0.0809999450302966","0.125020724394871","0.133515232202657","0.351107368856942","0.405916167195873","0.375443529436831","0.242330754245476","0.416715008006442","0.514149143928401","0.528142393319851","0.161442458602478","0.252325212301639","0.518133303705771","0.797101592560678","0.888277383117836","0.388655475702164","0.362422217708496","0.36127232770462","0.318816097691906","0.321087358776333","0.446800576719798","0.371193633807197","0.0905385129845367","0.330261608809561","0.833725113851042","0.626118847165519","0.639232067893768","0.647253224136157","0.786155583859208","1.06540239587602","1.18315111488507","1.12049192243365","1.42521722594689","0.860976417746258","1.2081643882028","1.62955792567328","1.61154337384368","1.39597349737207","1.24597185563882","0.619908296251679","0.501880208131949","0.729883152897828","",
"Ecuador","ECU","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.0300991037627611","0.0449716718877881","0.867335202462365","3.09959765155784","8.05634922584608","6.01387276518013","6.44169105579692","4.38295160541121","4.92505746399316","11.1420721939602","10.6311252418179","7.54076600728191","5.22408018161487","8.90473360106135","9.49196342020626","9.8117652005286","5.08477394610635","5.2779575094524","7.38963681965978","9.44549764626335","12.1927490860039","6.51437437887025","7.08208226611741","6.98395684279675","5.84403637248682","6.17533472920396","7.78930392523274","6.06067062731672","3.03058563582088","7.62549776863572","15.9104356687116","8.95122552426667","7.90955873559536","8.78931014869153","13.0680383807739","17.4964581327849","18.4771065858738","16.5676343129011","18.4324324465606","8.76561329986394","11.1802364339434","15.6714716274772","13.8240117894388","12.5799402219975","11.066607172087","4.36287113581964","3.1794753531741","4.9569068250681","",
"Egypt, Arab Rep.","EGY","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","1.56776126770253","1.7457473968899","1.56070895979987","1.50061324640825","6.10799681528773","7.4474172819601","10.0266756808901","12.5574425147946","14.490702980043","29.8216632206796","30.8048669853845","28.3278489408714","20.2781052216714","20.0708143519753","20.2876676658851","18.3687812632535","7.98379527349885","12.404681488704","11.2470397075386","14.1542263615916","17.6302483601714","12.3164954798038","11.6357080865787","10.2820875436363","8.29088774568717","7.87622302747401","8.7667929052957","6.33937823959926","3.56536613547238","5.2576431115478","6.44540774405332","5.22323859788581","5.87968660416336","7.48730961151447","9.74098939248083","12.1930802942159","12.1059394570321","10.9584955362575","12.4692613786882","6.14011082121646","7.41385097944214","9.7643167450593","8.38178620246057","7.779440348204","6.75411559331403","2.95969895471381","2.25907146577278","4.0762495109675","",
"Euro area","EMU","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.00209661025287908","0.00242315434072368","0.00292330383107184","0.00566614565271055","0.0414739020689138","0.0317011433057647","0.0323690195309133","0.0281215285779353","0.0233302393664189","0.0474309856325158","0.0562140910272084","0.0476155040674566","0.0305883256123502","0.0566144556555075","0.0625336449914397","0.0674280017611519","0.0208342986793333","0.0291133152819122","0.020351807389096","0.029612129308856","0.0313329692791951","0.0137329798918843","0.0127515734874729","0.0129203797124166","0.0117283328950981","0.010867069511404","0.0141280574448921","0.0118738114495123","0.00280832803729212","0.00893452182473773","0.0224434315285338","0.0159949658296515","0.0185598906449153","0.0178982873191044","0.0201328688951632","0.0277185323797873","0.0298787231899387","0.0300685294946619","0.0352316126381749","0.0183022918105164","0.0271182350222854","0.0399894508107134","0.0425046856018024","0.0375705779840736","0.0339317298452831","0.0156761343075046","0.00975596371838116","0.0141415333103503","",
"Eritrea","ERI","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",
"Spain","ESP","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.000281375989751278","0.000322274760209932","0.000435556416733382","0.00469198486432987","0.0786900749708125","0.0636531374232631","0.060115847784108","0.0320078060339203","0.0268356924011131","0.0586996044537336","0.0947603885101835","0.0642704768867667","0.0457817925105582","0.150866252138686","0.118657605695994","0.109423356969061","0.0275419549812224","0.0341391667664317","0.0187760624550784","0.0210822453781798","0.0156874996055528","0.00913064570523627","0.00901141773048337","0.00854900098392399","0.00713939920762183","0.00554103961685057","0.0058263988683512","0.00365801819634102","0.00123523410953963","0.00245906252917832","0.00459241255121057","0.00582980470708811","0.00428521982664721","0.00389052742351348","0.00358096327952402","0.00312549232621389","0.0029167953704738","0.00279502825706652","0.00314790668918065","0.00151760006630161","0.0026110719083233","0.00313122220081526","0.00482339474804008","0.0108327201557824","0.00797299717140657","0.00294064396242938","0.00138325957634856","0.0017225102188831","",
"Estonia","EST","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0498525776868819","0.0728751632434289","0.0597919314877921","0.013543648768367","0.0480220982650681","0.122670076464307","0.0671948325822227","0.055570299484288","0.0981175459308175","0.109031913454899","0.154356325282245","0.170962533486199","0.335856150078662","0.699840313334067","0.614545698287886","1.12283667312478","1.74355293767119","1.18415431403669","0.818600155231395","0.580610327397098","0.283974384225908","0.210487362187467","0.270748503929589","",
"Ethiopia","ETH","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"European Union","EUU","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.00171054092638807","0.00188766688530085","0.00231668762177893","0.00461224263436898","0.033990199755696","0.0282009804053271","0.0509867615944015","0.0981260332534798","0.106218138101602","0.294401992369907","0.337441455286519","0.321835461129254","0.212455624438198","0.358836983710884","0.43376696068676","0.440587773363913","0.131691392038397","0.186395524350085","0.11812614572645","0.155845928312474","0.170829298166879","0.076815452811722","0.0767626684047126","0.0849014102387222","0.0864297750939134","0.0852576591433787","0.11799990566339","0.0972169125030535","0.0239231928426813","0.0901802284679164","0.210805630845204","0.145345396456226","0.144108249084586","0.131698947434451","0.144215561574676","0.183003493880877","0.187601443770719","0.174731540605251","0.213696556717782","0.118876316973118","0.161529365015347","0.199769033307136","0.182514167069747","0.148468589854291","0.127903074131317","0.0668459966662854","0.0515013454724337","0.0732430724332586","",
"Fragile and conflict affected situations","FCS","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","4.34790175461606","4.26397934053783","5.90807497327704","19.2699348897101","18.5916264201636","19.2247859041134","17.3085068140464","16.6956597198542","","26.175955209352","11.6578540916334","8.98285692092995","9.8823361719761","11.2499644914621","12.0504861241745","6.64990544625144","10.4979183859426","10.3276450617948","15.6711315588951","12.1654647555466","10.128198158071","10.9959895148538","10.5832465409999","11.1510428787155","11.6774306136674","13.6564358140162","11.2488889788862","6.83121776270272","9.88181362286016","14.8319545055777","12.8073361012626","13.2671552019287","13.9531222436777","24.2123867624195","29.338499883736","30.8554092683882","28.0053705972891","31.1895538056932","18.2391903329358","21.9021588212272","24.0539595016418","24.3441953593811","21.3260069713774","18.4410323843396","10.7551400985005","9.471257930224","12.7619829402558","",
"Finland","FIN","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Fiji","FJI","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"France","FRA","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.00123255486362027","0.00131249812591365","0.00133519597991318","0.00225113836886388","0.0143546315757892","0.0100309602016226","0.0111618652172959","0.0107077661635797","0.00949811735035984","0.0207910714801294","0.0273188502190678","0.0283498930386268","0.0161545768069319","0.0251437165824479","0.0346921062468078","0.043986947585196","0.0143802142806593","0.0216568860347081","0.0153244341909902","0.0236633556199421","0.0247034750316585","0.0112734771910613","0.0106217160785474","0.0105026502060053","0.00917355371911971","0.00803150878849544","0.00937145157499624","0.00690331121141837","0.00160907553120616","0.00527339138708007","0.0121997467107142","0.00863736157819166","0.00808108556158223","0.00718159266652939","0.00790777076664798","0.0105318235849536","0.0117387340482975","0.0103001023934609","0.0132047704994588","0.00699115903158309","0.0102071712457403","0.0143470790969068","0.0133376198691253","0.011328583955424","0.00971143352765756","0.00520439287863485","0.00399976994457513","0.00548260284046104","",
"Faroe Islands","FRO","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Micronesia, Fed. Sts.","FSM","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0","0.671582468054516","0","2.51946457427325","35.7155898809594","28.9231406510767","20.6627047785134","26.2203404150072","27.1009260004591","50.1930914373535","30.6593478387407","14.4401093046185","7.240709656921","14.8408032853972","20.8821347031035","24.2600834111165","7.85025248646599","17.5909857121574","11.9938148221858","24.7213610014292","29.9853159241185","18.8521870364955","21.4357770795949","25.9799217994884","23.0225034255229","25.2478843591986","29.5399118652996","26.5692654912309","10.9438344442496","22.0120126420842","41.5272994785121","23.8984986965772","21.2398494911108","17.6094086755634","25.9652308461041","36.6714009117557","37.0022235589429","35.4559518675969","41.8379329420018","24.3309895279105","31.4612071690475","36.2330413558158","35.4618979574114","30.0071287539966","24.2965593915146","9.98013025828434","8.9739983987746","15.337845324735","",
"United Kingdom","GBR","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","2.37653851018353E-05","4.54588083018945E-05","8.29003478689695E-05","0.000236351909308781","0.00213461011444067","0.0185532741642823","0.201105459039595","0.613619598262084","0.686442722658976","1.88754629965822","1.92563163198535","1.72287769614286","1.14345196985374","1.93842836727624","2.41736026267806","2.36344931328827","0.777277384962215","1.02280595371477","0.580402472732092","0.729477625714153","0.867139405185309","0.383937347439091","0.408575146264127","0.464620442510373","0.485250941810643","0.476496987209195","0.642358284304966","0.450277269839589","0.109232247404108","0.401310884154539","0.856768051777766","0.600807683670693","0.581832526603958","0.550517039927855","0.571802744057892","0.70301159921305","0.712906177360437","0.677154555808919","0.94633249747439","0.57681191374999","0.74878394729205","0.884157245979776","0.713261396793992","0.572362275795656","0.462229903069981","0.24258848615181","0.215951848867501","0.322695836807796","",
"Georgia","GEO","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.841476715708188","0.480936073527154","0.299973493128032","0.184383781304754","0.163823980185048","0.131528044396807","0.165091414596861","0.212067420696168","0.0425050015249857","0.196457357056138","0.381225220287013","0.49627431152082","0.25156699170846","0.520714509755905","0.287210739168292","0.33084737407079","0.230047319714957","0.136693604031263","0.152984411190339","0.0965037656867315","0.127536260038336","0.157661144986467","0.138792814229509","0.122628536362877","0.107995238644918","0.112602502008078","0.102768614024529","0.147968152713103","",
"Ghana","GHA","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0.0698125516370258","0.355965711202877","0.337339988388575","0.174945351977239","0.0832157400589681","0.158021581589792","0.214718383541381","0.104584627453812","0.00843077112235351","0","0","0","0","0","0.0689907516316727","0.0974656000168409","0.0754085828532281","0.21222422614823","0.395446429377802","0.277532530933945","0.0931640059329519","0.241027546021146","0.938540950547838","0.585080053578491","0.509716580546036","0.434658099466831","0.664006533022709","0.737450929567406","0.473157481118692","0.437635098895566","0.549981483920556","0.280023040465699","0.410511268267471","5.27966044796432","4.94633126243468","3.71258160318147","3.93373181798524","1.39982572395723","1.06667058690465","2.96360877021415","",
"Gibraltar","GIB","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Gambia, The","GMB","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Guinea-Bissau","GNB","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Equatorial Guinea","GNQ","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","4.35003395899614","5.97254899593731","9.69760367215839","10.5605831982269","16.9266544497631","49.38484168227","53.9811988122726","36.6497439252318","55.486159075336","78.5518654223846","","","","","58.1240642745228","56.3585261971097","49.7102955827354","46.9745559233246","25.5987390670231","34.7111624040715","35.1426392241605","36.7848517470247","30.7770724677431","25.6545732751003","13.4815639589279","12.0421362404832","19.2304911809294","",
"Greece","GRC","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.0390145393547805","0.103648449915129","0.201685410486357","0.232402107815427","0.240662739832287","0.0837541231570188","0.109396007795564","0.064147142270476","0.0807619638658294","0.0819249734387558","0.0364445810742003","0.0292079939571192","0.0248183091930632","0.0196794789528393","0.0163014021620561","0.0236898592697022","0.0171457269893089","0.00287362938026261","0.000535541185590678","0.0230577265881454","0.0108444953244534","0.00979565366641516","0.00643968705386533","0.00721294523763995","0.0077062507770558","0.00784823925260895","0.00654589178750934","0.0065910991210974","0.00507128264939724","0.0115671926891974","0.0156005560571114","0.016925142792386","0.0117083462801171","0.00975733150149683","0.00478628866944211","0.0109408840038112","0.0130708225796104","",
"Grenada","GRD","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Greenland","GRL","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Guatemala","GTM","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0.0216463818108768","0.0289879930655519","0.102939984805439","0.395813637302019","0.590857505899128","0.455510587845629","0.362276968371248","0.499867483525957","0.318558310343592","0.186476246077227","0.184871796966645","0.215665812467601","0.148554993197865","0.216082215707303","0.335563377081163","0.162635632771571","0.21485612284437","0.236037050101197","0.224152151358889","0.249345860385245","0.418316046950914","0.384695152693588","0.276492435142848","0.457039386643119","0.799548607506161","0.60703061265125","0.68304445146165","0.766540478984325","0.768699200072006","0.924729394958259","0.861795420267747","0.741661303582745","0.815585896475345","0.403150088386008","0.467337511483534","0.570723489391155","0.507907688158238","0.432459931122968","0.360177739254543","0.125576617169278","0.0770887502261232","0.124129202357205","",
"Guam","GUM","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Guyana","GUY","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
